Year,Month,Day,Hour,Load,Combined_Temp,Combined_GHI,Day_Clipped,DayOfYear,dow,Timestep,sin_day,cos_day,sin_week,cos_week,sin_year,cos_year,is_weekend,Date,is_holiday,lag_1_temp,lag_24_temp,delta_1_temp,delta_24_temp,lag_1_ghi,lag_24_ghi,delta_1_ghi,delta_24_ghi,CDH,HDH
1,12,9,15,2211.0,0.3631580592756355,1.6462054477084258,9,343,6,8246,0.8660254037843255,0.5000000000001961,0.8660254037844225,0.500000000000028,-0.9968081286944732,0.0798345449578201,1,2021-12-09,0,0.8231557297100501,2.6445863862086028,-0.4599976704344146,-2.2814283269329674,2.3194582333478255,0.8548086867491211,-0.6732527856393997,0.7913967609593047,0.0,19.636841940724363
1,12,9,16,2382.0,0.3483488187114023,0.672597027277292,9,343,6,8247,1.0,-1.3187660331583865e-13,0.9009688679024204,0.4338837391175558,-0.9965751408026858,0.082692132238242,1,2021-12-09,0,0.3631580592756355,2.1735616853120474,-0.0148092405642332,-1.825212866600645,1.6462054477084258,0.1905584094263227,-0.9736084204311338,0.4820386178509692,0.0,19.6516511812886
1,12,9,17,2580.0,0.212882106211593,-0.5071694732374731,9,343,6,8248,0.8660254037846483,-0.4999999999996368,0.930873748644218,0.36534102436636,-0.9963339609751214,0.085549039782018,1,2021-12-09,0,0.3483488187114023,2.469602985683195,-0.1354667124998092,-2.2567208794716023,0.672597027277292,-0.7782927153633038,-1.179766500514765,0.2711232421258307,0.0,19.787117893788405
1,12,9,18,2789.0,-0.1737707291381699,-1.523812225380736,9,343,6,8249,0.500000000000053,-0.8660254037844081,0.9555728057861286,0.2947551744109436,-0.9960845911942988,0.088405244105126,1,2021-12-09,0,0.212882106211593,1.2767318960039484,-0.3866528353497629,-1.4505026251421185,-0.5071694732374731,-1.50554560176372,-1.0166427521432628,-0.0182666236170161,0.0,20.17377072913817
1,12,9,19,2766.0,-0.5570162354239228,-1.6461350356732445,9,343,6,8250,-2.9701655704010457e-13,-1.0,0.9749279121818222,0.2225209339563205,-0.9958270335100596,0.0912607217293104,1,2021-12-09,0,-0.1737707291381699,0.6866789140741553,-0.3832455062857528,-1.243695149498078,-1.523812225380736,-1.6461350356732445,-0.1223228102925084,0.0,0.0,20.557016235423923
1,12,9,20,2672.0,-0.8416393514651763,-1.6461350356732445,9,343,6,8251,-0.4999999999997798,-0.8660254037845658,0.988830826225116,0.1490422661762585,-0.9955612900395512,0.0941154491822927,1,2021-12-09,0,-0.5570162354239228,0.1668408516191156,-0.2846231160412535,-1.008480203084292,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.841639351465176
1,12,9,21,2566.0,-1.044554332613581,-1.6461350356732445,9,343,6,8252,-0.8660254037844907,-0.4999999999999099,0.9972037971811848,0.0747300935863608,-0.995287362967208,0.0969694029979607,1,2021-12-09,0,-0.8416393514651763,-0.1049408448736027,-0.2029149811484047,-0.9396134877399784,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.044554332613583
1,12,9,22,2434.0,-1.5644526394285194,-1.6461350356732445,9,343,6,8253,-1.0,-4.473381910085578e-13,1.0,1.5182525406244242e-14,-0.9950052545447352,0.0998225597165617,1,2021-12-09,0,-1.044554332613581,-0.4238390514937472,-0.5198983068149383,-1.1406135879347723,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.56445263942852
1,12,9,23,2219.0,-1.923128005551892,-1.6461350356732445,9,343,6,8254,-0.8660254037844832,0.4999999999999228,0.9972037971811872,-0.0747300935863305,-0.9947149670910888,0.1026748958848953,1,2021-12-09,0,-1.5644526394285194,-0.757682233277551,-0.3586753661233723,-1.1654457722743408,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.92312800555189
1,12,9,24,2074.0,-2.0872168762232746,-1.6461350356732445,9,343,6,8255,-0.4999999999997669,0.8660254037845732,0.9888308262251372,-0.1490422661761161,-0.9944165029924572,0.1055263880565059,1,2021-12-09,0,-1.923128005551892,-1.2883451942043946,-0.1640888706713827,-0.7988716820188799,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.087216876223273
1,12,10,1,1969.0,-2.030159585562623,-1.6461350356732445,10,344,0,8256,-2.8219823728429185e-13,1.0,0.974927912181829,-0.2225209339562909,-0.9941098647022418,0.1083770127918757,0,2021-12-10,0,-2.0872168762232746,-1.423923368970619,0.0570572906606514,-0.6062362165920041,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.03015958556262
1,12,10,2,1895.0,-2.943206858632546,-1.6461350356732445,10,344,0,8257,0.5000000000000658,0.8660254037844006,0.9555728057861376,-0.2947551744109146,-0.9937950547410364,0.1112267466586174,0,2021-12-10,0,-2.030159585562623,-1.8458606292180972,-0.9130472730699228,-1.0973462294144487,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.943206858632543
1,12,10,3,1854.0,-3.100745687013157,-1.6461350356732445,10,344,0,8258,0.866025403784201,0.5000000000004116,0.9308737486442292,-0.3653410243663318,-0.9934720756966068,0.1140755662316665,0,2021-12-10,0,-2.943206858632546,-2.102577852189124,-0.1575388283806109,-0.998167834824033,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.100745687013156
1,12,10,4,1857.0,-3.10360187233602,-1.6461350356732445,10,344,0,8259,1.0,1.170582835600259e-13,0.9009688679024336,-0.4338837391175284,-0.9931409302238698,0.1169234480934708,0,2021-12-10,0,-3.100745687013157,-2.1282043506131147,-0.0028561853228632,-0.9753975217229054,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.10360187233602
1,12,10,5,1919.0,-3.4981746723991947,-1.6461350356732445,10,344,0,8260,0.866025403784318,-0.5000000000002088,0.8660254037844377,-0.5000000000000017,-0.992801621044869,0.1197703688342001,0,2021-12-10,0,-3.10360187233602,-1.510558777766735,-0.3945728000631745,-1.9876158946324596,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.498174672399195
1,12,10,6,2062.0,-3.5304392398039353,-1.6461350356732445,10,344,0,8261,0.5000000000002686,-0.8660254037842836,0.8262387743160381,-0.5633200580635586,-0.9924541509487576,0.1226163050519,0,2021-12-10,0,-3.4981746723991947,-1.6936455224322544,-0.0322645674047405,-1.8367937173716808,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.530439239803936
1,12,10,7,2265.0,-3.662764522180547,-1.6461350356732445,10,344,0,8262,-4.8081670164240024e-14,-1.0,0.7818314824680559,-0.6234898018587008,-0.9920985227917688,0.1254612333527374,0,2021-12-10,0,-3.5304392398039353,-2.057521980797414,-0.1323252823766116,-1.605242541383133,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.662764522180545
1,12,10,8,2347.0,-3.618326074903981,-1.6239902646424185,10,344,0,8263,-0.4999999999995642,-0.8660254037846903,0.733051871829831,-0.6801727377709144,-0.9917347394971994,0.128305130351136,0,2021-12-10,0,-3.662764522180547,-2.158487075601468,0.0444384472765659,-1.4598389993025132,-1.6461350356732445,-1.6269946067129688,0.022144771030826,0.0030043420705503,0.0,23.61832607490398
1,12,10,9,2274.0,-2.317855537705635,-0.8797624275032683,10,344,0,8264,-0.8660254037843662,-0.5000000000001256,0.6801727377709822,-0.733051871829768,-0.9913628040553788,0.1311479726700215,0,2021-12-10,0,-3.618326074903981,-1.4636277418433186,1.300470537198346,-0.8542277958623163,-1.6239902646424185,-1.1034491691108708,0.7442278371391502,0.2236867416076025,0.0,22.317855537705636
1,12,10,10,2246.0,-0.9097893362186644,0.3388509971486106,10,344,0,8265,-1.0,2.1322162388850594e-13,0.6234898018587732,-0.7818314824679982,-0.9909827195236496,0.1339897369409751,0,2021-12-10,0,-2.317855537705635,0.2522583298858842,1.4080662014869705,-1.162047666104549,-0.8797624275032683,-0.0631014328569857,1.218613424651879,0.4019524300055964,0.0,20.909789336218665
1,12,10,11,2100.0,-0.2990192731686515,1.26726897110959,10,344,0,8266,-0.8660254037846077,0.4999999999997072,0.563320058063635,-0.8262387743159859,-0.9905944890263404,0.1368303998044433,0,2021-12-10,0,-0.9097893362186644,1.6438023047650396,0.610770063050013,-1.9428215779336913,0.3388509971486106,1.241562441634478,0.9284179739609792,0.0257065294751119,0.0,20.29901927316865
1,12,10,12,1959.0,-0.1584096329967507,1.5197419419289808,10,344,0,8267,-0.4999999999999825,0.8660254037844487,0.4999999999999834,-0.8660254037844483,-0.9901981157547396,0.1396699379099297,0,2021-12-10,0,-0.2990192731686515,2.044152461786279,0.1406096401719008,-2.20256209478303,1.26726897110959,2.247047893999866,0.2524729708193909,-0.7273059520708851,0.0,20.15840963299675
1,12,10,13,1917.0,-0.2661310787200185,1.3000425916635665,10,344,0,8268,-5.311331241601564e-13,1.0,0.4338837391176118,-0.9009688679023932,-0.989793602967072,0.1425083279161694,0,2021-12-10,0,-0.1584096329967507,1.1467925278289366,-0.1077214457232678,-1.4129236065489552,1.5197419419289808,2.6061322835970917,-0.2196993502654143,-1.3060896919335252,0.0,20.26613107872002
1,12,10,14,1985.0,-0.0548271377992498,1.9468480759051063,10,344,0,8269,0.4999999999998502,0.8660254037845251,0.365341024366418,-0.9308737486441953,-0.9893809539884664,0.1453455464913597,0,2021-12-10,0,-0.2661310787200185,0.8231557297100501,0.2113039409207687,-0.8779828675093,1.3000425916635665,2.3194582333478255,0.6468054842415398,-0.3726101574427192,0.0,20.05482713779925
1,12,10,15,2184.0,-0.1436943784783807,1.5294509038265196,10,344,0,8270,0.8660254037845313,0.4999999999998395,0.2947551744108944,-0.9555728057861438,-0.9889601722109364,0.1481815703132989,0,2021-12-10,0,-0.0548271377992498,0.3631580592756355,-0.0888672406791309,-0.5068524377540162,1.9468480759051063,1.6462054477084258,-0.4173971720785867,-0.1167545438819062,0.0,20.14369437847838
1,12,10,16,2425.0,-0.5476265761683052,0.5984420100044459,10,344,0,8271,1.0,3.659931704358904e-13,0.2225209339563812,-0.9749279121818084,-0.9885312610933432,0.151016376069631,0,2021-12-10,0,-0.1436943784783807,0.3483488187114023,-0.4039321976899245,-0.8959753948797076,1.5294509038265196,0.672597027277292,-0.9310088938220736,-0.0741550172728461,0.0,20.547626576168305
1,12,10,17,2667.0,-1.1629833343516849,-0.6165951639443503,10,344,0,8272,0.8660254037844426,-0.4999999999999933,0.1490422661762076,-0.9888308262251236,-0.9880942241613754,0.1538499404579985,0,2021-12-10,0,-0.5476265761683052,0.212882106211593,-0.6153567581833796,-1.375865440563278,0.5984420100044459,-0.5071694732374731,-1.2150371739487962,-0.1094256907068772,0.0,21.162983334351686
1,12,10,18,2850.0,-1.4198846235026208,-1.5259371975406504,10,344,0,8273,0.5000000000004842,-0.8660254037841592,0.0747300935864229,-0.9972037971811802,-0.9876490650075146,0.1566822401862516,0,2021-12-10,0,-1.1629833343516849,-0.1737707291381699,-0.2569012891509359,-1.246113894364451,-0.6165951639443503,-1.523812225380736,-0.9093420335963,-0.0021249721599143,0.0,21.41988462350262
1,12,10,19,2791.0,-1.5633086983732278,-1.6461350356732445,10,344,0,8274,2.008532167116245e-13,-1.0,-3.627059059640566e-14,-1.0,-0.9871957872910088,0.159513251972636,0,2021-12-10,0,-1.4198846235026208,-0.5570162354239228,-0.143424074870607,-1.006292462949305,-1.5259371975406504,-1.6461350356732445,-0.1201978381325941,0.0,0.0,21.563308698373227
1,12,10,20,2707.0,-1.699976327231881,-1.6461350356732445,10,344,0,8275,-0.5000000000001362,-0.86602540378436,-0.0747300935863818,-0.9972037971811832,-0.9867343947378404,0.1623429525459846,0,2021-12-10,0,-1.5633086983732278,-0.8416393514651763,-0.1366676288586532,-0.8583369757667048,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.69997632723188
1,12,10,21,2587.0,-1.7183983066257056,-1.6461350356732445,10,344,0,8276,-0.8660254037842416,-0.5000000000003412,-0.1490422661761669,-0.9888308262251296,-0.986264891140698,0.1651713186459049,0,2021-12-10,0,-1.699976327231881,-1.044554332613581,-0.0184219793938245,-0.6738439740121245,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.718398306625705
1,12,10,22,2431.0,-1.7440976867729634,-1.6461350356732445,10,344,0,8277,-1.0,-3.5713262987358586e-14,-0.2225209339563411,-0.9749279121818176,-0.9857872803589408,0.167998327022988,0,2021-12-10,0,-1.7183983066257056,-1.5644526394285194,-0.0256993801472578,-0.1796450473444439,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.744097686772964
1,12,10,23,2222.0,-2.0160466745381647,-1.6461350356732445,10,344,0,8278,-0.8660254037847321,0.4999999999994916,-0.2947551744108551,-0.955572805786156,-0.9853015663185742,0.1708239544389611,0,2021-12-10,0,-1.7440976867729634,-1.923128005551892,-0.2719489877652012,-0.0929186689862728,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.016046674538163
1,12,10,24,2051.0,-2.1312198221448764,-1.6461350356732445,10,344,0,8279,-0.5000000000001982,0.8660254037843242,-0.3653410243663797,-0.9308737486442102,-0.984807753012208,0.173648177666931,0,2021-12-10,0,-2.0160466745381647,-2.0872168762232746,-0.1151731476067117,-0.0440029459216018,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.13121982214488
1,12,11,1,1955.0,-2.2914549489793083,-1.6461350356732445,11,345,1,8280,1.2942669073690737e-13,1.0,-0.4338837391175748,-0.9009688679024112,-0.9843058444990336,0.1764709734915189,0,2021-12-11,0,-2.1312198221448764,-2.030159585562623,-0.1602351268344319,-0.2612953634166852,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.291454948979307
1,12,11,2,1903.0,-2.4101919873096316,-1.6461350356732445,11,345,1,8281,0.4999999999996347,0.8660254037846495,-0.4999999999999478,-0.8660254037844688,-0.9837958449047816,0.1792923187091042,0,2021-12-11,0,-2.2914549489793083,-2.943206858632546,-0.1187370383303232,0.5330148713229144,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.41019198730963
1,12,11,3,1862.0,-2.6567137128802933,-1.6461350356732445,11,345,1,8282,0.8660254037844068,0.5000000000000551,-0.5633200580636011,-0.8262387743160091,-0.9832777584216936,0.1821121901279796,0,2021-12-11,0,-2.4101919873096316,-3.100745687013157,-0.2465217255706617,0.4440319741328635,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.656713712880293
1,12,11,4,1871.0,-2.886507162870718,-1.6461350356732445,11,345,1,8283,1.0,6.14928057311755e-13,-0.623489801858741,-0.7818314824680238,-0.9827515893084886,0.1849305645685423,0,2021-12-11,0,-2.6567137128802933,-3.10360187233602,-0.2297934499904252,0.2170947094653015,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.88650716287072
1,12,11,5,1934.0,-2.453417947168012,-1.6461350356732445,11,345,1,8284,0.866025403784567,-0.4999999999997777,-0.680172737770952,-0.733051871829796,-0.9822173418903204,0.1877474188635191,0,2021-12-11,0,-2.886507162870718,-3.4981746723991947,0.4330892157027066,1.044756725231183,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.453417947168013
1,12,11,6,2075.0,-2.996305819562328,-1.6461350356732445,11,345,1,8285,0.4999999999999121,-0.8660254037844894,-0.733051871829803,-0.6801727377709444,-0.9816750205587524,0.1905627298581047,0,2021-12-11,0,-2.453417947168012,-3.5304392398039353,-0.5428878723943162,0.534133420241607,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.996305819562327
1,12,11,7,2220.0,-3.146554388716812,-1.6461350356732445,11,345,1,8286,4.497881035874891e-13,-1.0,-0.7818314824679594,-0.6234898018588219,-0.9811246297717124,0.1933764744102042,0,2021-12-11,0,-2.996305819562328,-3.662764522180547,-0.1502485691544839,0.5162101334637348,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.14655438871681
1,12,11,8,2265.0,-3.1661329444587025,-1.6299099417298373,11,345,1,8287,-0.4999999999999207,-0.8660254037844844,-0.8262387743160149,-0.5633200580635925,-0.9805661740534616,0.1961886293905852,0,2021-12-11,0,-3.146554388716812,-3.618326074903981,-0.0195785557418903,0.4521931304452784,-1.6461350356732445,-1.6239902646424185,0.0162250939434072,-0.0059196770874188,0.0,23.166132944458703
1,12,11,9,2227.0,-2.1576125409782847,-1.0852787056618192,11,345,1,8288,-0.8660254037841172,-0.5000000000005568,-0.8660254037844171,-0.5000000000000373,-0.9799996579945556,0.198999171683085,0,2021-12-11,0,-3.1661329444587025,-2.317855537705635,1.0085204034804178,0.1602429967273502,-1.6299099417298373,-0.8797624275032683,0.5446312360680181,-0.2055162781585509,0.0,22.157612540978285
1,12,11,10,2074.0,-1.4306251437794353,-0.0617251418151011,11,345,1,8289,-1.0,-2.8464814986322313e-13,-0.9009688679024156,-0.4338837391175655,-0.9794250862518066,0.2018080781847975,0,2021-12-11,0,-2.1576125409782847,-0.9097893362186644,0.7269873971988494,-0.5208358075607707,-1.0852787056618192,0.3388509971486106,1.023553563846718,-0.4005761389637118,0.0,21.430625143779434
1,12,11,11,1994.0,-1.0461702120350795,0.9928060532287096,11,345,1,8290,-0.8660254037844018,0.5000000000000637,-0.9308737486441724,-0.3653410243664759,-0.9788424635482448,0.2046153258062628,0,2021-12-11,0,-1.4306251437794353,-0.2990192731686515,0.3844549317443557,-0.7471509388664279,-0.0617251418151011,1.26726897110959,1.0545311950438103,-0.2744629178808804,0.0,21.04617021203508
1,12,11,12,1982.0,-0.6757182737667736,1.945948885464087,11,345,1,8291,-0.4999999999996261,0.8660254037846545,-0.9555728057861588,-0.2947551744108452,-0.9782517946730804,0.2074208914716574,0,2021-12-11,0,-1.0461702120350795,-0.1584096329967507,0.3704519382683059,-0.5173086407700229,0.9928060532287096,1.5197419419289808,0.9531428322353774,0.4262069435351061,0.0,20.675718273766773
1,12,11,13,2041.0,-0.4110481949969097,2.3859210238764184,11,345,1,8292,-1.1950819613895721e-13,1.0,-0.9749279121818198,-0.222520933956331,-0.9776530844816642,0.2102247521189832,0,2021-12-11,0,-0.6757182737667736,-0.2661310787200185,0.2646700787698639,-0.1449171162768911,1.945948885464087,1.3000425916635665,0.4399721384123314,1.085878432212852,0.0,20.41104819499691
1,12,11,14,2066.0,-0.4251935515750815,2.097920818095104,11,345,1,8293,0.4999999999994191,0.866025403784774,-0.9888308262251144,-0.1490422661762692,-0.9770463378954471,0.2130268847002545,0,2021-12-11,0,-0.4110481949969097,-0.0548271377992498,-0.0141453565781717,-0.3703664137758317,2.3859210238764184,1.9468480759051063,-0.2880002057813144,0.1510727421899975,0.0,20.42519355157508
1,12,11,15,2097.0,-0.5184664011032009,1.4305388759040267,11,345,1,8294,0.8660254037842824,0.5000000000002707,-0.997203797181184,-0.0747300935863716,-0.976431559901938,0.2158272661817041,0,2021-12-11,0,-0.4251935515750815,-0.1436943784783807,-0.0932728495281193,-0.3747720226248201,2.097920818095104,1.5294509038265196,-0.6673819421910772,-0.0989120279224928,0.0,20.5184664011032
1,12,11,16,2234.0,-0.8558559864319721,0.4807676678094316,11,345,1,8295,1.0,-4.5631757585308737e-14,-1.0,-2.5963131122560477e-14,-0.975808755554668,0.2186258735439381,0,2021-12-11,0,-0.5184664011032009,-0.5476265761683052,-0.3373895853287713,-0.3082294102636669,1.4305388759040267,0.5984420100044459,-0.949771208094595,-0.1176743421950142,0.0,20.855855986431973
1,12,11,17,2519.0,-1.1713910122821776,-0.631939023098146,11,345,1,8296,0.8660254037842368,-0.5000000000003497,-0.9972037971811796,0.0747300935864332,-0.9751779299731436,0.2214226837821599,0,2021-12-11,0,-0.8558559864319721,-1.1629833343516849,-0.3155350258502054,-0.0084076779304926,0.4807676678094316,-0.6165951639443503,-1.1127066909075776,-0.0153438591537956,0.0,21.17139101228218
1,12,11,18,2765.0,-1.5974731136567164,-1.4861381229324893,11,345,1,8297,0.5000000000001277,-0.866025403784365,-0.988830826225139,0.1490422661761054,-0.9745390883428068,0.2242176739063423,0,2021-12-11,0,-1.1713910122821776,-1.4198846235026208,-0.4260821013745388,-0.1775884901540956,-0.631939023098146,-1.5259371975406504,-0.8541990998343433,0.0397990746081611,0.0,21.597473113656715
1,12,11,19,2754.0,-1.850678368998382,-1.6461350356732445,11,345,1,8298,6.987229904633536e-13,-1.0,-0.9749279121818314,0.2225209339562804,-0.9738922359149932,0.2270108209414157,0,2021-12-11,0,-1.5974731136567164,-1.5633086983732278,-0.2532052553416657,-0.2873696706251543,-1.4861381229324893,-1.6461350356732445,-0.1599969127407552,0.0,0.0,21.85067836899838
1,12,11,20,2675.0,-2.1649907604783176,-1.6461350356732445,11,345,1,8299,-0.4999999999997051,-0.8660254037846089,-0.9555728057861408,0.2947551744109042,-0.973237378006884,0.229802101927475,0,2021-12-11,0,-1.850678368998382,-1.699976327231881,-0.3143123914799355,-0.4650144332464365,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.16499076047832
1,12,11,21,2576.0,-2.3054412350520677,-1.6461350356732445,11,345,1,8300,-0.8660254037844475,-0.4999999999999847,-0.930873748644233,0.3653410243663217,-0.9725745200014728,0.2325914939199297,0,2021-12-11,0,-2.1649907604783176,-1.7183983066257056,-0.14045047457375,-0.5870429284263621,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.30544123505207
1,12,11,22,2453.0,-2.6489614573824736,-1.6461350356732445,11,345,1,8301,-1.0,3.7591166503384063e-13,-0.900968867902438,0.4338837391175187,-0.9719036673475078,0.2353789739897449,0,2021-12-11,0,-2.3054412350520677,-1.7440976867729634,-0.3435202223304059,-0.9048637706095102,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.648961457382473
1,12,11,23,2269.0,-2.817055092572813,-1.6461350356732445,11,345,1,8302,-0.8660254037845263,0.4999999999998481,-0.866025403784443,0.4999999999999924,-0.9712248255594602,0.238164519223574,0,2021-12-11,0,-2.6489614573824736,-2.0160466745381647,-0.1680936351903392,-0.8010084180346482,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,22.81705509257281
1,12,11,24,2103.0,-3.193477780973711,-1.6461350356732445,11,345,1,8303,-0.5000000000006293,0.8660254037840753,-0.8262387743160442,0.5633200580635497,-0.9705380002174672,0.2409481067239994,0,2021-12-11,0,-2.817055092572813,-2.1312198221448764,-0.3764226884008983,-1.0622579588288348,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.193477780973712
1,12,12,1,1999.0,-3.4079657811117507,-1.6461350356732445,12,346,2,8304,-3.684430830148218e-13,1.0,-0.7818314824680627,0.6234898018586924,-0.9698431969672944,0.2437297136096822,0,2021-12-12,0,-3.193477780973711,-2.2914549489793083,-0.2144880001380396,-1.1165108321324424,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.407965781111752
1,12,12,2,1964.0,-3.5799031997786,-1.6461350356732445,12,346,2,8305,0.4999999999999912,0.8660254037844438,-0.7330518718298383,0.6801727377709064,-0.9691404215202865,0.2465093170155678,0,2021-12-12,0,-3.4079657811117507,-2.4101919873096316,-0.1719374186668494,-1.1697112124689686,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.5799031997786
1,12,12,3,1917.0,-3.556616049522284,-1.6461350356732445,12,346,2,8306,0.8660254037846126,0.4999999999996986,-0.6801727377709068,0.7330518718298381,-0.968429679653319,0.2492868940930706,0,2021-12-12,0,-3.5799031997786,-2.6567137128802933,0.0232871502563161,-0.8999023366419907,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.556616049522283
1,12,12,4,1880.0,-3.745823879491659,-1.6461350356732445,12,346,2,8307,1.0,2.033031292905558e-13,-0.6234898018587817,0.7818314824679914,-0.9677109772087537,0.2520624220102611,0,2021-12-12,0,-3.556616049522284,-2.886507162870718,-0.1892078299693751,-0.8593167166209406,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.74582387949166
1,12,12,5,1869.0,-3.3922654081737,-1.6461350356732445,12,346,2,8308,0.866025403784816,-0.4999999999993465,-0.563320058063644,0.8262387743159799,-0.9669843200943878,0.2548358779520547,0,2021-12-12,0,-3.745823879491659,-2.453417947168012,0.3535584713179593,-0.9388474610056878,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.3922654081737
1,12,12,6,1949.0,-3.5962220304301424,-1.6461350356732445,12,346,2,8309,0.5000000000003433,-0.8660254037842404,-0.4999999999999928,0.8660254037844428,-0.9662497142834072,0.2576072391203981,0,2021-12-12,0,-3.3922654081737,-2.996305819562328,-0.2039566222564426,-0.5999162108678142,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.59622203043014
1,12,12,7,2042.0,-3.457837787425861,-1.6461350356732445,12,346,2,8310,3.8163175566289886e-14,-1.0,-0.4338837391176215,0.9009688679023886,-0.9655071658143364,0.2603764827344576,0,2021-12-12,0,-3.5962220304301424,-3.146554388716812,0.1383842430042814,-0.3112833987090488,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,23.45783778742586
1,12,12,8,2098.0,-3.257044154581777,-1.6342967810764055,12,346,2,8311,-0.5000000000002772,-0.8660254037842786,-0.365341024366428,0.9308737486441911,-0.96475668079099,0.2631435860308058,0,2021-12-12,0,-3.457837787425861,-3.1661329444587025,0.2007936328440838,-0.0909112101230746,-1.6461350356732445,-1.6299099417298373,0.0118382545968389,-0.0043868393465682,0.0,23.257044154581777
1,12,12,9,2206.0,-2.4653820548726326,-1.0957315362816735,12,346,2,8312,-0.866025403784323,-0.5000000000002003,-0.2947551744109047,0.9555728057861406,-0.9639982653824204,0.2659085262636088,0,2021-12-12,0,-3.257044154581777,-2.1576125409782847,0.7916620997091446,-0.3077695138943479,-1.6342967810764055,-1.0852787056618192,0.538565244794732,-0.0104528306198543,0.0,22.46538205487263
1,12,12,10,2289.0,-1.6560153731559328,-0.2904208891202848,12,346,2,8313,-1.0,1.2697677815797604e-13,-0.2225209339562809,0.9749279121818312,-0.9632319258228702,0.2686712807048136,0,2021-12-12,0,-2.4653820548726326,-1.4306251437794353,0.8093666817166998,-0.2253902293764975,-1.0957315362816735,-0.0617251418151011,0.8053106471613887,-0.2286957473051837,0.0,21.65601537315593
1,12,12,11,2341.0,-1.172759166806892,0.2325649351409948,12,346,2,8314,-0.8660254037846508,0.4999999999996325,-0.1490422661762183,0.988830826225122,-0.9624576684117178,0.2714318266443342,0,2021-12-12,0,-1.6560153731559328,-1.0461702120350795,0.4832562063490409,-0.1265889547718124,-0.2904208891202848,0.9928060532287096,0.5229858242612797,-0.7602411180877147,0.0,21.17275916680689
1,12,12,12,2250.0,-1.0660680119608712,-0.1526547728515779,12,346,2,8315,-0.5000000000000573,0.8660254037844056,-0.0747300935864336,0.9972037971811796,-0.9616754995134288,0.2741901413902357,0,2021-12-12,0,-1.172759166806892,-0.6757182737667736,0.1066911548460207,-0.3903497381940976,0.2325649351409948,1.945948885464087,-0.3852197079925729,-2.098603658315665,0.0,21.066068011960873
1,12,12,13,2160.0,-1.0337419406522566,-0.4669642367382189,12,346,2,8316,2.92116731882242e-13,1.0,2.5489984880089422e-14,1.0,-0.9608854255574976,0.276946202268937,0,2021-12-12,0,-1.0660680119608712,-0.4110481949969097,0.0323260713086146,-0.6226937456553469,-0.1526547728515779,2.3859210238764184,-0.314309463886641,-2.852885260614637,0.0,21.033741940652256
1,12,12,14,2195.0,-0.8291220005522133,-0.2729622403952161,12,346,2,8317,0.4999999999997755,0.8660254037845683,0.0747300935863711,0.997203797181184,-0.9600874530384058,0.2796999866253605,0,2021-12-12,0,-1.0337419406522566,-0.4251935515750815,0.2046199401000432,-0.4039284489771318,-0.4669642367382189,2.097920818095104,0.1940019963430028,-2.37088305849032,0.0,20.829122000552218
